start_date,end_date,alternative,size,treatment,ffrtarget,target_before,target_change,decision,text
2008-01-29,2008-01-30,b,-0.5,E,3.0,3.5,-0.5,b,"Alternative A cuts the federal funds rate target by 75 basis points to 2_ percent, Alternative B cuts the target 50 basis points to 3 percent, Alternative C cuts the target 25 basis points to 3_ percent, and Alternative D leaves the target unchanged at 3_ percent. _x001A_ Alternative B states that _x001A_downside risks to growth remain_x001A_ whereas Alternatives C and D reiterate the January 22 assessment that _x001A_appreciable_x001A_ downside risks remain; all three of these alternatives indicate_x001A_as in the January 22 statement_x001A_that policymakers _x001A_will act in a timely manner as needed to address those risks. (17) If incoming information in recent weeks has led policymakers to mark down their assessment of the modal outlook for aggregate demand relative to aggregate supply by an amount similar to that of the staff, then the Committee may prefer to reduce the target funds rate by 50 basis points at this meeting, as in Class I FOMC - Restricted-Controlled (FR) 22 of 38 Table 1: Alternative Language for the January 30, 2008 FOMC Announcement Alternative A Alternative B Alternative C Alternative D Policy Decision 1. Class I FOMC - Restricted-Controlled (FR) 24 of 38 Alternative B. (18) The statement under Alternative B largely reiterates the rationale portion of the January 22 statement, including references to _x001A_considerable stress_x001A_ in financial markets, tightening of credit conditions, deepening of the housing contraction, and some softening of labor markets, as well as restating the Committee_x001A_s assessment of the prospects for inflation. _x001A_ (19) Alternative B would likely be seen by market participants as broadly consistent with their current expectations for the funds rate, because a 50 basis point easing of the target funds rate at this meeting appears to be their modal expectation and because the risk assessment would probably be read as indicating a substantial probability of further easing. (21) The first portion of the rationale for Alternative A is identical to that of Alternative B, but this alternative elaborates further about the prospects for inflation, pointing out that the projected moderation of inflation reflects _x001A_well-anchored inflation expectations, a projected leveling out of energy prices, and easing pressures on resource utilization,_x001A_ and noting that _x001A_further increases in energy and commodity prices, as well as other factors, could put upward pressure on inflation. As in Alternative B, the risk assessment states that the stance of policy should help promote moderate growth and mitigate the downside risks to economic activity."
2008-01-29,2008-01-30,c,-0.25,E,3.0,3.5,-0.5,b,"Alternative A cuts the federal funds rate target by 75 basis points to 2Ã‚Â¾ percent, Alternative B cuts the target 50 basis points to 3 percent, Alternative C cuts the target 25 basis points to 3Ã‚Â¼ percent, and Alternative D leaves the target unchanged at 3Ã‚Â½ percent. (17) If incoming information in recent weeks has led policymakers to mark down their assessment of the modal outlook for aggregate demand relative to aggregate supply by an amount similar to that of the staff, then the Committee may prefer to reduce the target funds rate by 50 basis points at this meeting, as in Class I FOMC - Restricted-Controlled (FR) 22 of 38 Table 1: Alternative Language for the January 30, 2008 FOMC Announcement Alternative A Alternative B Alternative C Alternative D Policy Decision 1. (23) If members are concerned that the stance of policy remains somewhat restrictive but would prefer a more incremental approach in responding to incoming information, then the Committee could choose to reduce the funds rate target by 25 basis points at this meeting, as in Alternative C. (24) The first portion of the rationale for Alternative C is identical to that of Alternatives A and B, but this alternative notes that upward pressure on inflation could result from further increases in energy, commodity, and other import prices.  Moreover, in contrast to those two alternatives, the risk assessment in Alternative C Class I FOMC - Restricted-Controlled (FR) 30 of 38 makes no reference to mitigating the risks to economic activity. Thus, Alternative C would probably induce a rise in short- term interest rates; however, intermediate-term yields might rise less or perhaps even decline if investors concluded that a sluggish near-term pace of policy adjustment implied that even more easing would be needed down the road.  This alternative reaffirms the Committees expectation that inflation will moderate in coming quarters, but adds the same explanation as in Alternative C regarding the factors that could put upward pressure on inflation."
2008-01-29,2008-01-30,d,0.0,U,3.0,3.5,-0.5,b,"Alternative A cuts the federal funds rate target by 75 basis points to 2Â¾ percent, Alternative B cuts the target 50 basis points to 3 percent, Alternative C cuts the target 25 basis points to 3Â¼ percent, and Alternative D leaves the target unchanged at 3Â½ percent. (17) If incoming information in recent weeks has led policymakers to mark down their assessment of the modal outlook for aggregate demand relative to aggregate supply by an amount similar to that of the staff, then the Committee may prefer to reduce the target funds rate by 50 basis points at this meeting, as in Class I FOMC - Restricted-Controlled (FR) 22 of 38 Table 1: Alternative Language for the January 30, 2008 FOMC Announcement Alternative A Alternative B Alternative C Alternative D Policy Decision 1. (26) In view of policy actions to date, policymakers might prefer to wait for additional economic and financial information before taking any further policy action, as in Alternative D. (27) The statement under Alternative D reiterates several elements of the rationale portion of the January 22 statementincluding references to considerable stress in financial markets, tightened credit conditions, and deepening of the housing contractionbut does not cite recent developments in labor markets. Moreover, with no change in policy and few economic data releases on the calendar between January 22 and January 30, the assessment of risks in Alternative D is identical to that of the January 22 statement. (28) Alternative D could surprise and confuse market participants, who are virtually certain that the funds rate target will be cut at least 25 basis points at this meeting."
2008-03-18,2008-03-18,a,-0.75,E,2.25,3.0,-0.75,a,"Alternative A cuts the federal funds rate target 75 basis points to 2Ã‚Âº percent; Alternative B cuts the target 50 basis points to 2ÃŽÂ© percent; Alternative C lowers the target 25 basis points to 2ÃƒÂ¦ percent; and Alternative D leaves the target federal funds rate at 3 percent. Moreover, economic and financial news Class I FOMC - Restricted-Controlled (FR) 25 of 39 Table 1: Alternative Language for the March 18, 2008 FOMC Announcement Alternative A Alternative B Alternative C Alternative D Policy Decision 1. (29) If the Committee judges that the news on economic activity and financial markets since the January meeting has appreciably undermined the outlook for the economy and is reasonably confident that inflation will moderate, it might prefer to move more aggressively to promote growth and mitigate downside risks by cutting the funds rate 75 basis points at this meeting, as in Alternative A. (30) The two paragraphs in the rationale portion of the statement associated with Alternative A are identical to those in Alternative B. Alternative A also indicates that the Committee judges that the downside risks to growth outweigh the upside risks to inflation and that the FOMC is prepared to act in a timely manner as needed to promote sustainable economic growth and price stability.  (31) With market participants putting significant odds on both 50 basis point and 75 basis point cuts at this meeting, selection of Alternative A would likely leave short- and intermediate-term interest rates a little lower."
2008-03-18,2008-03-18,b,-0.5,E,2.25,3.0,-0.75,a,"Alternative A cuts the federal funds rate target 75 basis points to 2_ percent; Alternative B cuts the target 50 basis points to 2_ percent; Alternative C lowers the target 25 basis points to 2_ percent; and Alternative D leaves the target federal funds rate at 3 percent. (26) Should the Committee share the staff_x001A_s assessment of the underlying forces shaping the economy and judge that the monetary stimulus already in the pipeline is inadequate to foster a sufficiently timely resumption of moderate economic growth, it may want reduce the target federal funds rate 50 basis points at this meeting as in Alternative B. Moreover, economic and financial news Class I FOMC - Restricted-Controlled (FR) 25 of 39 Table 1: Alternative Language for the March 18, 2008 FOMC Announcement Alternative A Alternative B Alternative C Alternative D Policy Decision 1. (27) The rationale section of the statement accompanying Alternative B would begin by noting the deterioration in the outlook for economic activity, pointing specifically to the softening in consumer expenditures and labor markets. As a result, adoption of Alternative B would likely cause near-term policy expectations to move somewhat higher. (30) The two paragraphs in the rationale portion of the statement associated with Alternative A are identical to those in Alternative B. However, the assessment of risks Class I FOMC - Restricted-Controlled (FR) 30 of 39 differs from that in Alternative B by noting explicitly the risks to both growth and inflation. As under Alternative B, the statement would point out that members expect _x001A_inflation to moderate in coming quarters,_x001A_ but would conclude that _x001A_the upside risks to the outlook for inflation have increased."
2008-03-18,2008-03-18,c,-0.25,E,2.25,3.0,-0.75,a,"Alternative A cuts the federal funds rate target 75 basis points to 2Ã‚Â¼ percent; Alternative B cuts the target 50 basis points to 2Ã‚Â½ percent; Alternative C lowers the target 25 basis points to 2Ã‚Â¾ percent; and Alternative D leaves the target federal funds rate at 3 percent. Moreover, economic and financial news Class I FOMC - Restricted-Controlled (FR) 25 of 39 Table 1: Alternative Language for the March 18, 2008 FOMC Announcement Alternative A Alternative B Alternative C Alternative D Policy Decision 1. (32) If the Committee believes that the economic outlook has weakened but is concerned that aggressive further policy easing amid unfavorable inflation readings could increase the likelihood of a rise in longer-term inflation expectations, it may wish to lower the funds rate target by just 25 basis points at this meeting, as in Alternative C. (33) The statement accompanying Alternative C would explicitly acknowledge that the upside risks to inflation have increased by pointing to recent unfavorable readings on inflation and by emphasizing the factors that could potentially exert upward pressure on inflation going forward.  (34) A decision to adopt Alternative C would come as a significant surprise to the financial markets.  The rationale portion pertaining to the outlook for inflation would be identical to that in Alternative C."
2008-03-18,2008-03-18,d,0.0,U,2.25,3.0,-0.75,a,"Alternative A cuts the federal funds rate target 75 basis points to 2Â¼ percent; Alternative B cuts the target 50 basis points to 2Â½ percent; Alternative C lowers the target 25 basis points to 2Â¾ percent; and Alternative D leaves the target federal funds rate at 3 percent. Moreover, economic and financial news Class I FOMC - Restricted-Controlled (FR) 25 of 39 Table 1: Alternative Language for the March 18, 2008 FOMC Announcement Alternative A Alternative B Alternative C Alternative D Policy Decision 1. (35) If the Committee believes that economic growth is likely to resume an acceptable pace before long and that inflation is on a higher trajectory than in the Greenbook, it might prefer to leave the stance of policy unchanged, as in Alternative D. (36) The first paragraph of the rationale portion of the statement associated with Alternative D would acknowledge that economic activity has been weak and that financial markets remain under considerable stress. The risk assessment section in Alternative D would stress that the Committee will act in a timely manner as needed to promote price stability and sustainable economic growth.  (37) Given the expectations embedded in financial market prices of further substantial policy easing at this meeting, a decision to adopt Alternative D would stun market participants, leading to a sharp upward revision of their short-term outlook for the path of policy and a significant increase in short-term interest rates."
2008-04-29,2008-04-30,a,-0.5,E,2.0,2.25,-0.25,b,"Under Alternative A, the Committee would reduce the target federal funds rate by 50 basis points to 1ÃƒÂ¦ percent, under Alternative B the federal funds rate target would be cut by 25 basis points to 2 percent, and under Alternative C the Committee would maintain the federal funds rate target at 2Ã‚Âº percent. Alternative B indicates that the pace of interest rate reductions may need to slow in order for the Committee to assess better the effects of policy actions taken to date, whereas Alternative A reiterates that the Committee stands ready to act in a timely manner. Class I FOMC - Restricted Controlled (FR) Page 26 of 38 Table 1: Alternative Language for the April 2008 FOMC Announcement March FOMC Alternative A Alternative B Alternative C Policy Decision 1. (29) In contrast, if the Committee continues to view the outlook for economic activity as unacceptably weak, it may prefer to reduce the target funds rate by 50 basis points at this meeting, as proposed in Alternative A. (30) The discussion of the outlook for economic activity and inflation in the draft statement accompanying Alternative A is identical to that proposed for Alternative B. (31) With investors attaching little weight to the possibility of a 50 basis point cut in the target funds rate at this meeting, Alternative A would come as a considerable surprise to financial markets."
2008-04-29,2008-04-30,b,-0.25,E,2.0,2.25,-0.25,b,"Under Alternative A, the Committee would reduce the target federal funds rate by 50 basis points to 1_ percent, under Alternative B the federal funds rate target would be cut by 25 basis points to 2 percent, and under Alternative C the Committee would maintain the federal funds rate target at 2_ percent. Alternative B indicates that the pace of interest rate reductions may need to slow in order for the Committee to assess better the effects of policy actions taken to date, whereas Alternative A reiterates that the Committee stands ready to act in a timely manner. (23) If the Committee judges that the target funds rate is nearing a level that would appropriately balance the risks to its dual objectives of fostering maximum employment and price stability, it may wish to reduce the target federal funds rate by 25 basis points, as in Alternative B, a relatively modest action compared with those taken over the past several months. Class I FOMC - Restricted Controlled (FR) Page 26 of 38 Table 1: Alternative Language for the April 2008 FOMC Announcement March FOMC Alternative A Alternative B Alternative C Policy Decision 1. (24) The discussion of the outlook for economic activity and inflation in the proposed statement accompanying Alternative B is little changed from the March FOMC statement. (25) Alternative B would likely be viewed by market participants as being broadly consistent with their expectations. Taken at face value, these financial market quotes suggest that the reaction of financial asset prices to Alternative B is likely to be relatively muted. However, respondents to the Desk_x001A_s survey of primary dealers expected a notably lower path for the federal funds rate than that implied by futures prices, and this divergence makes the reaction to Alternative B somewhat harder to predict. (27) The discussion of economic activity in the proposed statement for Alternative C is identical to that in the statement suggested for Alternative B. And, as in Alternative B, the draft inflation paragraph continues to indicate that inflation seems likely to moderate in coming quarters. (30) The discussion of the outlook for economic activity and inflation in the draft statement accompanying Alternative A is identical to that proposed for Alternative B."
2008-04-29,2008-04-30,c,0,U,2.0,2.25,-0.25,b,"Under Alternative A, the Committee would reduce the target federal funds rate by 50 basis points to 1Ã‚Â¾ percent, under Alternative B the federal funds rate target would be cut by 25 basis points to 2 percent, and under Alternative C the Committee would maintain the federal funds rate target at 2Ã‚Â¼ percent. Alternative C retains the judgment that downside risks to growth remain and explains that the Committees decision to pause at this meeting was to allow more time to assess the effects of past policy actions. Class I FOMC - Restricted Controlled (FR) Page 26 of 38 Table 1: Alternative Language for the April 2008 FOMC Announcement March FOMC Alternative A Alternative B Alternative C Policy Decision 1. Class I FOMC - Restricted Controlled (FR) Page 29 of 38 (26) If the Committee believes that the substantial easing of monetary policy to date together with the fiscal stimulus package is likely to provide considerable support to economic activity and is concerned that inflation might not moderate at an acceptable pace, it may prefer to keep rates unchanged at this meeting, as in Alternative C. (27) The discussion of economic activity in the proposed statement for Alternative C is identical to that in the statement suggested for Alternative B. (28) Alternative C would come as a surprise to market participants, who appear fairly confident that the funds rate target will be cut by at least 25 basis points at this meeting."
2008-06-24,2008-06-25,a,-0.25,E,2.0,2.0,0.0,b,"Under Alternative A, the Committee would reduce the federal funds rate target by 25 basis points to 1ÃƒÂ¦ percent, and its statement would suggest that the further easing of policy was motivated by a relatively downbeat assessment of the growth outlook. In Class I FOMC - Restricted Controlled (FR) 29 of 41 Table 1: Alternative Language for the June 2008 FOMC Announcement April FOMC Alternative A Alternative B Alternative C Policy Decision 1. (29) If the Committee remains particularly worried about downside risks to the outlook for economic activity, then it may prefer to ease policy by another quarter point at this meeting, as in Alternative A. (30) The discussion of recent developments and the outlook for economic activity and inflation in the draft statement accompanying Alternative A is not much changed from the April FOMC statement. Alternative A gives no explicit assessment of the risks to Class I FOMC - Restricted Controlled (FR) 36 of 41 either growth or inflation, but simply repeats the risk assessment paragraph from the previous statement, pointing to liquidity measures and the cumulative easing of policy as providing support to growth. (31) With investors expecting the funds rate to be increased this year, the adoption of Alternative A would surprise financial markets."
2008-06-24,2008-06-25,b,0,U,2.0,2.0,0.0,b,"Under Alternative B, the target would be maintained at 2 percent, but the statement would point both to somewhat diminished downside risks to growth and increased upside risks to inflation. (23) If the Committee reads the incoming information as pointing to growth risks that are a bit less skewed to the downside than in April and inflation risks that are a bit more tilted toward the upside, then it may wish to couple an unchanged stance of policy at this meeting with the statement proposed for Alternative B. In Class I FOMC - Restricted Controlled (FR) 29 of 41 Table 1: Alternative Language for the June 2008 FOMC Announcement April FOMC Alternative A Alternative B Alternative C Policy Decision 1. (24) The discussion of the growth outlook in the statement proposed for Alternative B replaces the assessment in the April FOMC statement that economic growth remains weak by noting instead that overall economic activity continues to expand, and the firming in consumer spending data is cited as providing some support to aggregate demand. The combination of an unchanged funds rate and the slight implicit tilt towards upside risks envisioned under Alternative B seems broadly consistent with these expectations, though it may cause investors to push back their expectations for the onset of policy tightening a bit. (27) The discussion of economic activity in the proposed statement for Alternative C is identical to that in Alternative B."
2008-06-24,2008-06-25,c,0.25,T,2.0,2.0,0.0,b,"Alternative C envisions a 25 basis points tightening to 2Ã‚Â¼ percent; its statement expresses continued concern about inflation, but does not strongly suggest that further policy firming is in train. In Class I FOMC - Restricted Controlled (FR) 29 of 41 Table 1: Alternative Language for the June 2008 FOMC Announcement April FOMC Alternative A Alternative B Alternative C Policy Decision 1. (26) If, in view of recent developments, the Committee judges that the growth outlook has improved appreciably or that inflationary pressures have risen significantly, then it may prefer to tighten policy by 25 basis points at this meeting, as in Alternative C. (27) The discussion of economic activity in the proposed statement for Alternative C is identical to that in Alternative B. However, the inflation paragraph in Alternative C points to the elevated level of headline inflation and acknowledges that some indicators of inflation expectations have increased furtherreferring to the increase in short-term inflation compensation and in some short-term survey measures of inflation expectations Class I FOMC - Restricted Controlled (FR) 34 of 41 over the intermeeting period. The final paragraph of Alternative C has no balance of risks assessment, but simply notes that future policy adjustments will depend on the evolution of the outlook for both inflation and economic growth.  (28) Investors place only small odds on a rate hike at this meeting, and thus they would be surprised by the adoption of Alternative C."
2008-08-05,2008-08-05,b,0,U,2.0,2.0,0.0,b,"Under Alternative B, the target federal funds rate would be maintained at 2 percent at this meeting, while Alternative C involves a 25 basis point tightening to 2_ percent. Alternative B leaves the stance of policy unchanged, but the statement places somewhat greater emphasis on inflation risks than the Committee_x001A_s statement in June. (27) If the Committee views the staff forecast, which is conditioned on an unchanged target federal funds rate through the end of the year, as reasonable and sees the outcome as acceptable in the circumstances, it may wish to leave the policy rate unchanged at this meeting, as in Alternative B. But, with oil prices having stepped back down in recent weeks and with economic slack likely to Class I FOMC - Restricted Controlled (FR) 26 of 36 Table 1: Alternative Language for the August 2008 FOMC Announcement June FOMC Alternative B Alternative C Policy Decision 1. (28) In the statement under Alternative B, most of the discussion of the outlook for growth is little changed from June. The statement under Alternative B would differ from the one in June by moving the sentence stating that past policy easing and Federal Reserve liquidity facilities should _x001A_promote moderate economic growth_x001A_ from the assessment of risks paragraph to the economic rationale paragraph. As a result, the language envisioned under Alternative B might lead investors to conclude that policy tightening may commence sooner than currently thought. Class I FOMC - Restricted Controlled (FR) 30 of 36 (31) The discussion of economic activity in the statement proposed in Alternative C is similar to that in Alternative B. However, unlike Alternative B, Alternative C cites the _x001A_accommodative stance of monetary policy_x001A_ rather than just the past policy easings as a factor that should support growth in the future. The inflation paragraph in Alternative C, like that in Alternative B, notes that _x001A_inflation has been high."
2008-08-05,2008-08-05,c,0.25,T,2.0,2.0,0.0,b,"Under Alternative B, the target federal funds rate would be maintained at 2 percent at this meeting, while Alternative C involves a 25 basis point tightening to 2Ã‚Â¼ percent. Alternative C, after noting the possibility that inflation may not moderate as the Committee anticipates, states that the policy action was intended to better balance the risks to its goals. But, with oil prices having stepped back down in recent weeks and with economic slack likely to Class I FOMC - Restricted Controlled (FR) 26 of 36 Table 1: Alternative Language for the August 2008 FOMC Announcement June FOMC Alternative B Alternative C Policy Decision 1. (30) If the Committee sees the economy as growing more robustly than the staff does and has fairly high confidence in the resilience of financial markets, it may prefer to tighten policy by 25 basis points at this meeting as in Alternative C. Class I FOMC - Restricted Controlled (FR) 30 of 36 (31) The discussion of economic activity in the statement proposed in Alternative C is similar to that in Alternative B. However, unlike Alternative B, Alternative C cites the accommodative stance of monetary policy rather than just the past policy easings as a factor that should support growth in the future. The inflation paragraph in Alternative C, like that in Alternative B, notes that inflation has been high. Accordingly, they would be quite surprised by the adoption of Alternative C."
2008-09-16,2008-09-16,a,0,U,2.0,2.0,0.0,b,"Alternative A indicates greater confidence that inflation will moderate and suggests that downside risks to growth and upside risks to inflation are now roughly balanced. Indeed, the optimal policy simulations based on a 1ÃŽÂ© percent inflation goal has the target federal funds rate just Class I FOMC - Restricted Controlled (FR) Page 28 of 41 Table 1: Alternative Language for the September 2008 FOMC Announcement August FOMC Alternative A Alternative B Alternative C Policy Decision 1. (29) If the Committee sees recent developments as pointing to a weaker economic outlook and less pronounced inflation pressures, members may instead be attracted to the statement language of Alternative A. (30) The statement under Alternative A differs from that under Alternative B only in its discussion of the inflation outlook and the assessment of risks. (31) Despite the changes in the statement language in Alternative A, the market reaction may not be very large."
2008-09-16,2008-09-16,b,0,U,2.0,2.0,0.0,b,"Apart from these changes, Alternative B is little different from the Committee_x001A_s statement in August. (23) If the Committee views the staff forecast, which is conditioned on unchanged policy through the middle of next year, as reasonable and acceptable in the circumstances and sees no compelling reason to change the statement materially, it may wish to leave the policy rate unchanged and issue a statement along the lines of that in Alternative B. Indeed, the optimal policy simulations based on a 1_ percent inflation goal has the target federal funds rate just Class I FOMC - Restricted Controlled (FR) Page 28 of 41 Table 1: Alternative Language for the September 2008 FOMC Announcement August FOMC Alternative A Alternative B Alternative C Policy Decision 1. (24) In the statement under Alternative B, the rationale begins by noting that _x001A_Incoming information suggests that growth in economic activity has slowed in recent months,_x001A_ which is changed from _x001A_Economic activity expanded in the second quarter_x001A_ to shift the discussion to the current quarter and reflect the significant, albeit expected, deceleration that appears to be under way. The remainder of the statement under Alternative B is unchanged from that released by the Committee in August, indicating that the Class I FOMC - Restricted Controlled (FR) Page 30 of 41 substantial easing of monetary policy will promote economic growth; that the Committee expects inflation to moderate, but the outlook is uncertain; and that, although downside risks to growth remain, upside risks to inflation are also of significant concern. Investors read the statement released in August as consistent with an outlook for unchanged policy, so Alternative B, which is very similar, would probably not lead them to revise their views. In sum, short- and longer-term interest rates, equity prices, and the exchange value of the dollar would probably be little changed in response to an announcement along the lines of Alternative B. (27) The discussion of economic activity in the statement proposed in Alternative C is similar to that in Alternative B. (30) The statement under Alternative A differs from that under Alternative B only in its discussion of the inflation outlook and the assessment of risks."
2008-09-16,2008-09-16,c,0.25,T,2.0,2.0,0.0,b,"Alternative C includes a 25 basis point tightening. Alternative C expresses the Committees significant concern that inflation may not moderate as anticipated, and states that the policy action was intended to better promote acceptable progress toward price stability. Indeed, the optimal policy simulations based on a 1Ã‚Â½ percent inflation goal has the target federal funds rate just Class I FOMC - Restricted Controlled (FR) Page 28 of 41 Table 1: Alternative Language for the September 2008 FOMC Announcement August FOMC Alternative A Alternative B Alternative C Policy Decision 1. (26) If the Committee both thinks that it is important that it be seen to be responding to the continued high levels of inflation and has fairly high confidence in the resilience of financial markets and economic activity, it may prefer to tighten policy by 25 basis points at this meeting as in Alternative C. (27) The discussion of economic activity in the statement proposed in Alternative C is similar to that in Alternative B. However, Alternative C cites the accommodative stance of monetary policy rather than past policy easings as a factor that should support growth in the future because policy would be tightened under this alternative. The inflation paragraph in Alternative C indicates that inflation has remained high. (28) Market participants are very confident in their outlook for no change in policy at this meeting and would be quite surprised by the adoption of Alternative C."
2008-10-28,2008-10-29,a,-0.5,E,1.0,1.5,-0.5,a,"Under Alternative A the federal funds rate target is cut 50 basis points to 1 percent; under Alternative B the federal funds rate target is cut 25 basis points to 1Ã‚Âº percent; and under Alternative C the federal funds rate target is left unchanged at 1ÃŽÂ© percent. Alternatives B and C note the plethora of recent policy actions around the world, suggesting that these actions will help to promote a return to moderate economic growth; Alternative A includes no language to soften its negative view of the outlook for economic activity. At the same time, members may be less pessimistic about Class I FOMC - Restricted Controlled (FR) 32 of 45 Table 1: Alternative Language for the October 29 FOMC Announcement October 8 Statement Alternative A Alternative B Alternative C Policy Decision 1. (37) If the Committee, like the staff, has marked down significantly its assessment of economic prospects and now sees an immediate and substantial policy response as appropriate, it may want to reduce the target federal funds rate 50 basis points at this meeting, as in Alternative A. (38) The rationale section of the statement for Alternative A highlights the recent deterioration in financial and economic conditions, with specific references to weak consumer spending and industrial production and to the slowdown in foreign economic growth."
2008-10-28,2008-10-29,b,-0.25,E,1.0,1.5,-0.5,a,"Under Alternative A the federal funds rate target is cut 50 basis points to 1 percent; under Alternative B the federal funds rate target is cut 25 basis points to 1_ percent; and under Alternative C the federal funds rate target is left unchanged at 1_ percent. (34) If the Committee believes that further monetary policy accommodation is appropriate given the deterioration in the economic outlook, but wishes to adjust policy relatively gradually, it may want to reduce the target federal funds rate 25 basis points at this meeting as in Alternative B. (24) In the statement under Alternative B, the rationale begins by noting that _x001A_Incoming information suggests that growth in economic activity has slowed in recent months,_x001A_ which is changed from _x001A_Economic activity expanded in the second quarter_x001A_ to shift the discussion to the current quarter and reflect the significant, albeit expected, deceleration that appears to be under way. (35) The rationale section of the statement accompanying Alternative B would begin by noting the deterioration in the outlook for economic activity, pointing specifically to the softening in consumer spending. _x001A_) The change in wording, from reduced upside risks in the October 8 statement to an expected moderation of inflation in the language for Alternative B, suggests that Committee members have become much more confident that inflation will decline. As a result, our best estimate is that adoption of Alternative B would have only small effects on prices of financial assets. As under Alternative B, the section also points out the likely future spending restraint implied by the further tightening of financial conditions. The discussion of inflation would be identical to that under Alternative B, noting the reasons to expect a moderation of inflation to levels consistent with price stability."
2008-10-28,2008-10-29,c,0,U,1.0,1.5,-0.5,a,"Under Alternative A the federal funds rate target is cut 50 basis points to 1 percent; under Alternative B the federal funds rate target is cut 25 basis points to 1Ã‚Â¼ percent; and under Alternative C the federal funds rate target is left unchanged at 1Ã‚Â½ percent. With respect to inflation, Alternatives A and B express confidence that inflation will moderate in coming quarters to levels consistent with price stability, whereas Alternative C retains the phrasing from the statement following the intermeeting cut on October 8, which acknowledges reduced upside risks to inflation without commenting on its likely future path. At the same time, members may be less pessimistic about Class I FOMC - Restricted Controlled (FR) 32 of 45 Table 1: Alternative Language for the October 29 FOMC Announcement October 8 Statement Alternative A Alternative B Alternative C Policy Decision 1. (40) If the Committee believes that the economic outlook has not deteriorated as much as in the staff forecast or that there is still a significant risk that inflation will not moderate as expected, it might prefer to leave the stance of policy unchanged, as in Alternative C. Class I FOMC - Restricted Controlled (FR) 38 of 45 (41) The first part of the rationale portion of the statement associated with Alternative C would acknowledge the recent deterioration in economic and financial conditions. Finally, the risk assessment under Alternative C begins by stating that the balance of risks has shifted toward downside risks to growth. (42) Given the high odds embedded in financial market prices of at least a 25 basis point cut at this meeting, a decision to adopt Alternative C would surprise market participants, leading to an appreciable upward revision of their short-term outlook for the path of policy and probably an increase in short-and intermediate- term interest rates."
2008-12-15,2008-12-16,a,-1,E,,,,b,"Under Alternative A, the Committee decides not to set a target for the federal funds rate, states that it anticipates that weak economic conditions are likely to warrant funds rates near zero for some time, and makes clear that its main policy tool going forward will be actions that make use of the Federal Reserves balance sheet. Class I FOMC - Restricted Controlled (FR) 34 of 60 Alternative A 1. (29) If the Committee agrees that the economic outlook has deteriorated significantly since the October meeting and thinks that substantial monetary stimulus will be needed to support a recovery in economic activity, it may be inclined to favor Alternative A or Alternative B. (30) Against this backdrop, the Committee may decide not to announce a target for the federal funds rate at this meeting and signal instead that its focus has shifted to the use of the Federal Reserves balance sheet as an especially important policy tool going forward, as in Alternative A. As incorporated in the third paragraph of Alternative A, the Committee could explicitly state that it anticipates that short-term interest rates will remain low for some time. To mitigate this concern, the Committee could phrase the commitment in implicitly conditional terms by indicating its anticipation that weak economic conditions are likely to warrant federal funds rates near zero for some time, as suggested in the statement accompanying Alternative A.10 In addition, if members were concerned that even increased use of the Federal Reserves balance sheet as a policy tool and a 10 The Committee may feel that a commitment that is conditioned on too precise a set of events may also be undesirable because, in the future, a need to tighten policy may arise well before those specific events materialize. (32) The statement suggested for Alternative A begins by acknowledging the further weakening of the outlook for economic activity rather than with a sentence about the federal funds rate. As in Alternative A, the Committee may also be concerned that the sharp contraction in economic activity and the steep declines in the prices of energy and other commodities may cause inflation to fall to an uncomfortably low level. Class I FOMC - Restricted Controlled (FR) 54 of 60 (51) If the Committee decides not to set a target at all, as in Alternative A, it could specify to the Desk that it has suspended setting a target and that it anticipates that the reserve conditions associated with its open market operations and the liquidity programs put in place by the Federal Reserve will result in federal funds rates near zero. Directive Wording Alternative A: The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output."
2008-12-15,2008-12-16,b,-0.75,E,,,,b,"Under Alternative B, the Committee instead announces a target range for the federal funds rate of 0 to _ percent and states that it will use all available tools to promote the resumption of sustainable economic growth and price stability. Class I FOMC - Restricted Controlled (FR) 35 of 60 Alternative B 1. (24) In the statement under Alternative B, the rationale begins by noting that _x001A_Incoming information suggests that growth in economic activity has slowed in recent months,_x001A_ which is changed from _x001A_Economic activity expanded in the second quarter_x001A_ to shift the discussion to the current quarter and reflect the significant, albeit expected, deceleration that appears to be under way. As in Alternative B, market participants may also be surprised by the Class I FOMC - Restricted Controlled (FR) 44 of 60 reference to unconventional policy measures, and medium- and long-term Treasury yields might edge lower. As in Alternative B, longer-term interest rates may decline a little, but probably not by much, because investors may be somewhat surprised by the language on the use of the Federal Reserve_x001A_s balance sheet as a means of further supporting credit markets and economic activity. (50) Under Alternative B, the Committee would direct the Desk to seek conditions in reserve markets consistent with federal funds trading in a range of 0 to _ percent. It may also direct the desk to purchase GSE debt and agency-guaranteed MBS over the next intermeeting period, as under Alternative B, and subject to the same limits. Alternative B: The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable Class I FOMC - Restricted Controlled (FR) 55 of 60 growth in output."
