year,start_date,end_date,event_type,file_name,Var1,Var2,Var3
1994,1994-12-20,1994-12-20,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","Alternative B would keep the intended federal funds rate at 5-1/2 percent.","Alternative C entails a 50 basis point rise in the federal funds rate, to 6 percent, achieved either through an equivalent increase in the discount rate with the same path for the borrowing allowance or an increase in the initial borrowing allowance to $175 million, with the same seasonal reductions thereafter."
1995,1995-01-31,1995-02-01,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","Under alternative B, federal funds would continue to trade around 5-1/2 percent, in association with keeping the allowance for adjustment plus seasonal borrowing at $75 million.","Under the tighter alternative C, the federal funds rate would be raised 1/2 percentage point, to 6 percent, either by an equivalent rise in the discount rate to 5-1/4 percent with the same borrowing allowance or by an increase in the borrowing allowance to $125 million with the same discount rate."
1995,1995-03-28,1995-03-28,Meeting,Bluebook,"Alternative A, involving a reduction of the intended funds rate to 5-1/2 percent, could be effected by lowering either the borrowing allowance to $50 million or the discount rate by 50 basis points.","Under alternative B, federal funds trading would continue around 6 percent, in association with adjustment plus seasonal borrowing of $75 million.","6 Under alternative C, the federal funds rate would be increased to 6-1/2 percent by raising either the borrowing allowance to $125 million or the discount rate by 50 basis points."
1995,1995-05-23,1995-05-23,Meeting,Bluebook,"Alternative A would reduce the intended trading level of the funds rate to 5-1/2 percent.","Under alternative B, federal funds would continue to trade around 6 percent.","Under alternative C, the federal funds rate would be boosted 1/2 percentage point, to 6-1/2 percent."
1995,1995-07-05,1995-07-06,Meeting,Bluebook,"Under the easier policy stance of alternative A, the intended federal funds rate would be reduced by 1/2 percentage point to 5-1/2 percent.","Under alternative B, the intended federal funds rate would be maintained at 6 percent.","NO ALTERNATIVE C FOUND"
1995,1995-08-22,1995-08-22,Meeting,Bluebook,"(11) The drop in the federal funds rate of 1/2 percentage point contemplated under alternative A would be much larger and sooner than market participants currently expect.","Thus, the choice of the unchanged federal funds rate of alternative B should have little immediate impact on market interest rates.","NO ALTERNATIVE C FOUND"
1995,1995-09-26,1995-09-26,Meeting,Bluebook,"(12) If the Committee saw reasonably high odds of more restrictive effects on the economy than the staff forecast, it might -10favor an easing of the funds rate, as under alternative A.","(10) The case for keeping the funds rate at 5-3/4 percent as under alternative B could rest on an assessment that the current funds rate may well provide the appropriate monetary impulse, at least for the time being.","(14) The 1/2 percentage point policy tightening of alternative C could be favored if the inflation performance projected by the staff to accompany an unchanged federal funds rate were seen as representing an insufficiently rapid approach to the Committee's ultimate -11objective of price stability."
1995,1995-11-15,1995-11-15,Meeting,Bluebook,"-10(12) The cut in the federal funds rate of 50 basis points under alternative A would come sooner and be larger than now expected in the market.","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
1995,1995-12-19,1995-12-19,Meeting,Bluebook,"(11) Although market participants expect monetary policy to be eased over the next few months, a reduction of 50 basis points in the federal funds rate implemented at this meeting, as called for under alternative A, would be larger than generally expected.","NO ALTERNATIVE B FOUND","-10(13) With market participants expecting an easing rather than a tightening of policy, the 50-basis-point increase in the federal funds rate under alternative C would lead to a sharp jump in other money market interest rates."
1996,1996-01-30,1996-01-31,Meeting,Bluebook,"(25) Justification for a quarter-point reduction in the federal funds rate under alternative A would seem to rest on a belief that the economy is weaker than in the staff outlook, as might be inferred from the tone of some anecdotal reports and recent data, or that the prospects for disinflation are brighter.","-18Short-run Policy Alternatives (23) The unchanged funds rate of alternative B is consistent with the staff Greenbook forecast.","(27) If the Committee agreed with the staff outlook for spending and inflation and wanted to make deliberate progress toward price stability, the choice of a quarter-point increase in the federal funds rate under alternative C might be favored."
1996,1996-03-26,1996-03-26,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
1996,1996-05-21,1996-05-21,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","Alternative C embodies a 50 basis point increase in the federal funds rate to 5-3/4 percent in order to counter the incipient increase in price pressures."
1996,1996-07-02,1996-07-03,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","Under alternative B, federal funds would continue to trade around 5-1/4 percent.","Under the alternative Chart 2 Implications of Alternative Monetary Policy Choices Nominal Fed Funds Rate (Quarterly average) Percent -Baseline ....... Near-Term Tightening 1995 1996 1998 2000 2002 PCE Inflation (Four-quarter percent change) Percent 1995 1996 1997 1998 1999 2000 2001 2002 Civilian Unemployment Rate (Quarterly average) Percent 2002 ..~,..... ''' I 1999 near-term tightening strategy, the Committee begins to tighten sooner, following a Taylor rule adjusted to embody the 2-3/4 percent equilibrium real interest rate implied by the simulations and a 3 percent target for the increases in the PCE chain-weight index."
1996,1996-08-20,1996-08-20,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","(10) The Committee instead may wish to implement the 25 basis point increase in the intended federal funds rate involved in alternative C. Especially in light of the recent low level of initial claims and the upside potential for inventory stocking, the Committee may question the staff forecast that economic activity is likely to downshift in the near term by enough to stabilize resource utilization."
1996,1996-09-24,1996-09-24,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","Nonetheless, there are reasons why the Committee might choose the unchanged federal funds rate of alternative B for the upcoming intermeeting period.","NO ALTERNATIVE C FOUND"
1996,1996-11-13,1996-11-13,Meeting,Bluebook,"(10) A 50 basis point reduction in the federal funds rate, as under alternative A, might be favored if the Committee viewed the recent softness of final sales as likely to persist.","NO ALTERNATIVE B FOUND","(8) A policy tightening, such as the 50 basis point firming of the federal funds rate under alternative C, might be favored should the Committee wish to move promptly to counter the updrift in underlying inflation embedded in the staff outlook."
1996,1996-12-17,1996-12-17,Meeting,Bluebook,"(12) A 50 basis point reduction in the federal funds rate (alternative A) would seem to require a judgment that the upward pressure on prices is less than in the staff forecast at current interest rate levels.","NO ALTERNATIVE B FOUND","(10) A 50 basis point firming of the funds rate (alternative C) might be favored if the Committee wished to move promptly to stem the rise in underlying inflation in the staff forecast and increase the odds on making some headway on its longer-run objective of price stability."
1997,1997-02-04,1997-02-05,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","Under alternative B, the federal funds rate would kept at 5-1/4 percent.","Under alternative C, the federal funds rate would be raised by 1/2 percentage point to 5-3/4 percent, either through a less generous provision of nonborrowed reserves or a hike in the discount rate."
1997,1997-03-25,1997-03-25,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","(8) With market participants apparently placing high odds on a 25 basis point tightening in the federal funds rate at the March meeting, interest rates probably would fall somewhat if the unchanged policy of alternative B were adopted.","(9) The Committee might choose to increase the federal funds rate, perhaps by the 50 basis points of alternative C, in order to lean against the likely buildup of inflation pressures."
1997,1997-05-20,1997-05-20,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","(8) Despite the staffs perception that underlying inflation pressures will be building, the Committee may find reasons to leave its policy stance unchanged, at least for the time being, as incorporated in alternative B, which keeps the intended federal funds rate at 5-1/2 percent.","(11) The 1/2 percentage point rise in the federal funds rate under alternative C would come as a major surprise to financial market participants and likely would spark a considerable rise in interest rates and the exchange value of the dollar."
1997,1997-07-01,1997-07-02,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","Under alternative B, the intended federal funds rate would be maintained at its current 5-1/2 percent level.","(35) The 1/4 percentage-point increase in the federal funds rate embodied in alternative C might seem appropriate if the Committee sees the likelihood of intensifying inflation pressures, as in the Greenbook, and wishes to impart some resistance to the anticipated acceleration of prices."
1997,1997-08-19,1997-08-19,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","Under alternative B, the intended federal funds rate would be kept at its current level of 5-1/2 percent.","If the Committee wants more insurance against the possibility that inflation will begin to pick up, and especially if it wishes to tilt the odds a little in the direction of further progress toward price stability over coming years, it may wish to raise the intended federal funds rate at this meeting, perhaps by the 25 basis points of alternative C."
1997,1997-09-30,1997-09-30,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","(6) The staff assessment of the pressures on resources implies that policy restraint is in order at some point to check an upcreep in inflation, but the Committee may, nonetheless, prefer to hold the federal funds rate at its current level of 5-1/2 percent at this meeting, as in alternative B.","(7) If the Committee were confident that the staff had correctly identified the threat that inflation would pick up, or wanted some greater assurance of further progress toward price stability, it would likely favor raising the federal funds rate promptly, perhaps at this meeting by the 25 basis points of alternative C."
1997,1997-11-12,1997-11-12,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","(10) Alternative B, which would leave the intended federal funds rate at 5-1/2 percent, could be chosen at this meeting either merely as a deferral of a tighter stance until financial markets have become more resilient, or, more positively, as a justifiable policy posture, absent some change in the tenor of incoming information about inflation prospects.","(9) If the Committee shares the staffs assessment that the U.S. economy has overshot its sustainable productive potential, it may be disposed to tighten its policy stance, as in the 25 basis point rise in the funds rate in alternative C."
1997,1997-12-16,1997-12-16,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","Even if the Committee is concerned about the pressures on labor resources and finds the eventual uptrend in underlying -9inflation unacceptable, it may be willing to keep the funds rate constant at this meeting, as under Alternative B.","NO ALTERNATIVE C FOUND"
1998,1998-02-03,1998-02-04,Meeting,Bluebook,"The dollar would be expected to trade around its levels of late, off some from its recent peak (23) The Committee may see sufficient chances of a shortfall in activity from the staff forecast to suggest a small easing at this time--as in the 25 basis point decline in the federal funds rate under alternative A.","The staff forecast is built on an unchanged federal funds rate, and if the Committee agrees that this is both a reasonable and desirable outcome under those conditions, retaining the current stance of policy under alternative B would be appropriate.","NO ALTERNATIVE C FOUND"
1998,1998-03-31,1998-03-31,Meeting,Bluebook,"(10) If the Committee saw substantial risks of a significantly weaker economy than in the staff forecast, it might want to move promptly to ease policy, perhaps by lowering the federal funds rate 1/4 percentage point, as in alternative A.","-8(8) The unchanged federal funds rate of alternative B might be favored if the Committee saw the staff forecast as a likely outcome and one that appropriately balanced the goals of restraining inflation and sustaining expansion over the next few years, or, at a minimum, if it viewed the risks of substantially different and less desirable outcomes on either side of the staff forecast as about equal at the current federal funds rate.","NO ALTERNATIVE C FOUND"
1998,1998-05-19,1998-05-19,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","(8) If the Committee views the Greenbook forecast as both likely and acceptable, it might be inclined to maintain its current 5-1/2 percent intended federal funds rate, as under alternative B. Although that forecast has an underlying upward tilt to inflation in 1999 as -8labor markets remain quite tight, that tilt is gradual and starts from a lower inflation rate in 1998 than the Committee had anticipated only a few months ago, judging from the central tendencies of members' CPI projections in February.","(11) The Committee instead may prefer to raise its intended federal funds rate by 25 basis points at the May meeting, as under alternative C."
1998,1998-06-30,1998-07-01,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","(23) Financial market prices appear to embody the anticipation that monetary policy is on hold for some time, so the choice of the unchanged federal funds rate of alternative B should elicit little response in money, capital, or foreign exchange markets.","(25) Tighter policy at this meeting, perhaps involving a move in the federal funds rate to 5-3/4 percent as under alternative C, would catch domestic and international markets unawares."
1998,1998-08-18,1998-08-18,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","(6) If the Committee found the staff forecast, with inflation and unemployment both staying relatively low, to be both a reasonable expectation and a desirable outcome, it presumably would maintain the current 51/2 percent federal funds rate, as under alternative B.","In either case, it may prefer to apply additional monetary restraint at this meeting, as in the 25 basis point increase in the federal funds rate of alternative C."
1998,1998-09-29,1998-09-29,Meeting,Bluebook,"3 (7) To begin addressing the weaker outlook for the U.S. economy, the Committee may wish to reduce the funds rate 25 basis points at this meeting, as in alternative A.","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
1998,1998-11-17,1998-11-17,Meeting,Bluebook,"A slight additional easing at this meeting, as in the 25 basis point reduction in the federal funds rate of alternative A, could be considered broadly in line with the policy -9assumption underlying the staff forecast.","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
1998,1998-12-22,1998-12-22,Meeting,Bluebook,"(13) The case for easing further at some point, as in the 1/4 point reduction in the federal funds rate at this meeting of alternative A, might rest on the view that there are substantial risks of a shortfall in global demand and of more downward pressure on prices than -11the Committee might find desirable.","(10) If the Committee views the Greenbook forecast as acceptable and the most likely outcome, it presumably would maintain the intended federal funds rate at 4-3/4 percent, as under alternative B.","-10(12) The choice of the quarter-point increase in the federal funds rate of alternative C would seem to rest on the judgment that the inflation outcome in the staff forecast is unacceptable or that there are significant risks of a more substantial pickup in inflation."
1999,1999-02-02,1999-02-03,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","(19) Even if the Committee agreed with the Greenbook analysis that inflation could well move higher, it might choose to keep the intended funds rate unchanged at this meeting, as in alternative B.","(20) If, by contrast, the Committee saw increasing inflation as the primary threat to sustained economic expansion, it might choose the 25 basis point hike in the funds rate of alternative C at this meeting."
1999,1999-03-30,1999-03-30,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","(9) If the Committee were concerned that inflation was likely to be on an upward path, as in the staff forecast, it might favor the 1/4 percentage point tightening in the intended federal funds rate of alternative C."
1999,1999-05-18,1999-05-18,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","(8) If the Committee believes that inflation pressures could well be damped for some time, it might prefer to keep the federal funds rate unchanged at this meeting, as in alternative B.","As a consequence, the immediate 25 basis point increase in the funds rate of alternative C would trigger a similar rise in short-term interest rates."
1999,1999-06-29,1999-06-30,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","(22) The Committee might nonetheless favor the unchanged federal funds rate of alternative B if it did not view the prospects for a rise in inflation as having increased since the last meeting, when it saw the risks as tilted, but not enough to tighten.","(24) The Committee might choose the 25 basis-point increase in the federal funds rate under alternative C if it agreed with the staffs forecast that the risks were decidedly on the side of an upward tilt to inflation and wished to take preemptive action now."
1999,1999-08-24,1999-08-24,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","(8) Despite the pickup in underlying inflation in the staff forecast, the Committee may nonetheless prefer to keep the federal funds rate unchanged at this meeting, as under alternative B.","(11) Given the high odds market participants put on action at this meeting, the announcement that the Committee was raising the intended federal funds rate 1/4 percentage point, as under alternative C, should produce little response in key financial prices if no surprises are in store from the wording of the press release."
1999,1999-10-05,1999-10-05,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","(8) An unchanged intended federal funds rate, as under alternative B, along with retention of a symmetric directive, would foster the sense that the Committee probably will not act over the remainder of this year, especially given Y2K-related uncertainties.","(9) The Committee instead could favor a 1/4 percentage point firming in the intended federal funds rate to 5-1/2 percent, as in alternative C."
1999,1999-11-16,1999-11-16,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","(9) Even if the Committee, like the staff, sees forces at work tending to raise core inflation over time, it may be sufficiently uncertain about that outcome that it still would -9wish to leave the intended funds rate unchanged at this meeting at 5-1/4 percent, as under alternative B, and to retain the tilt toward firming to convey a sense of the risks.","(11) The Committee instead may favor a 25 basis point increase in its intended federal funds rate, as under alternative C. Although the staff has adopted the view that structural productivity is growing along a higher and steeper trajectory over the forecast period than previously thought, it still predicts an increase in core inflation over the next two years that the Committee may find both likely and unacceptable."
1999,1999-12-21,1999-12-21,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2000,2000-02-01,2000-02-02,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","-23(29) This bluebook proposes three short-run monetary policy alternatives for the Committee's consideration at this meeting: an unchanged stance of monetary policy (alternative B); a 25 basis point firming of the federal funds rate (alternative C); and a 50 basis point tightening (alternative D).","-23(29) This bluebook proposes three short-run monetary policy alternatives for the Committee's consideration at this meeting: an unchanged stance of monetary policy (alternative B); a 25 basis point firming of the federal funds rate (alternative C); and a 50 basis point tightening (alternative D)."
2000,2000-03-21,2000-03-21,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","Nonetheless, expansion of the aggregates, particularly M2, should be restrained by the influence of earlier policy tightenings, even under the unchanged federal funds rate of alternative B. Growth rates of M2 in coming months are likely to be erratic, owing to the effects of the shifting timing of tax refunds and the likely surge in payments, but on average this aggregate is projected to expand at a rate of 6-1/4 percent over the February-to-June period under alternative B.","In these circumstances, the Committee's assessment of the inflation risks may be such that it favors an immediate tightening of policy, perhaps by raising the federal funds rate another 1/4 percentage point as in alternative C."
2000,2000-05-16,2000-05-16,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","Two basic alternatives are presented for consideration by the Committee: Alternative C, under which the target federal funds rate would be raised 25 basis points, and alternative D, under which it would be increased 50 basis points."
2000,2000-06-27,2000-06-28,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2000,2000-08-22,2000-08-22,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","(7) Recent data on spending, productivity, and labor costs could well be seen by the Committee as on balance supporting a decision to leave the federal funds rate target unchanged at 6-1/2 percent, as in alternative B. Signs of an appreciable moderation in aggregate demand growth no longer seem to be just ""tentative and preliminary,"" and unit labor costs point toward little near-term pressure on inflation.","(9) The 25 basis point increase in the targeted funds rate of alternative C would seem appropriate if the inflation forecasted by the staff were seen as likely and unacceptable."
2000,2000-10-03,2000-10-03,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","(9) The FOMC instead might choose the 25 basis point increase in the federal funds rate of alternative C. Core inflation has risen and may already be above rates that Committee members find acceptable over the long run."
2000,2000-11-15,2000-11-15,Meeting,Bluebook,"(12) If the Committee believes that economic growth likely will remain below that of its potential at the current funds rate, along the lines of the staff forecast, but thinks that the existing level of resource use may be sustainable, then it might choose the 25 basis point easing of alternative A in order to forestall an unnecessary rise in the unemployment rate.","If the Committee shares that assessment, it may see financial conditions as probably already tight enough, at least for a time, to limit any further step-up in core inflation and may select alternative B, which keeps the federal funds rate unchanged.","NO ALTERNATIVE C FOUND"
2000,2000-12-19,2000-12-19,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","(8) If the Committee shares the staffs assessment of the economic fundamentals and views a period of subpar economic growth as not only likely but also necessary to stabilize core inflation, it might prefer the unchanged federal funds rate of alternative B.","NO ALTERNATIVE C FOUND"
2001,2001-01-30,2001-01-31,Meeting,Bluebook,"(14) If the Committee found the staff assessment o f the outlook to be both reasonable and acceptable, it might opt for alternative A, which would lower the federal funds rate 25 basis points to 5¾ percent.","(18) The Committee may choose the unchanged federal funds rate of alternative B if it is dissatisfied with recent rates of core inflation and wants to establish a downward trajectory for inflation, as in the price stability scenario in the second section of this bluebook.","NO ALTERNATIVE C FOUND"
2001,2001-03-20,2001-03-20,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2001,2001-05-15,2001-05-15,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2001,2001-06-26,2001-06-27,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2001,2001-08-21,2001-08-21,Meeting,Bluebook,"Although the level of the real funds rate implied by the 3¼ percent nominal funds rate of this alternative and prevailing inflation expectations would be appreciably below that which is sustainable in the long run, a rapid policy reversal along the lines of that currently embedded in futures market prices could be undertaken once information finally starts to signal convincingly that more solid economic growth has taken hold.","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2001,2001-10-02,2001-10-02,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2001,2001-11-06,2001-11-06,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2001,2001-12-11,2001-12-11,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2002,2002-01-29,2002-01-30,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2002,2002-03-19,2002-03-19,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2002,2002-05-07,2002-05-07,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2002,2002-06-25,2002-06-26,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2002,2002-08-13,2002-08-13,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2002,2002-09-24,2002-09-24,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2002,2002-11-06,2002-11-06,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2002,2002-12-10,2002-12-10,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2003,2003-01-28,2003-01-29,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2003,2003-03-18,2003-03-18,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2003,2003-05-06,2003-05-06,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2003,2003-06-24,2003-06-25,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2003,2003-08-12,2003-08-12,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2003,2003-09-16,2003-09-16,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2003,2003-10-28,2003-10-28,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2003,2003-12-09,2003-12-09,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2004,2004-01-27,2004-01-28,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
2004,2004-03-16,2004-03-16,Meeting,Bluebook,"(10) In these circumstances, the Committee might choose to retain the January FOMC statement essentially in its entirety, with only minor revisions similar to those Table 1: FOMC Statement Alternatives January FOMC Alternative A Alternative B Alternative C Policy Decision The Federal Open Market Committee decided today to keep its target for the federal funds rate at 1 percent.","(10) In these circumstances, the Committee might choose to retain the January FOMC statement essentially in its entirety, with only minor revisions similar to those Table 1: FOMC Statement Alternatives January FOMC Alternative A Alternative B Alternative C Policy Decision The Federal Open Market Committee decided today to keep its target for the federal funds rate at 1 percent.","(10) In these circumstances, the Committee might choose to retain the January FOMC statement essentially in its entirety, with only minor revisions similar to those Table 1: FOMC Statement Alternatives January FOMC Alternative A Alternative B Alternative C Policy Decision The Federal Open Market Committee decided today to keep its target for the federal funds rate at 1 percent."
2004,2004-05-04,2004-05-04,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","(11) If Committee members were sufficiently confident that the expansion was now self-sustaining or saw the recent increase in core inflation as signaling an upturn in underlying inflation, then they might find an increase of ¼ percentage point in the federal funds rate at this meeting, as in Alternative C, to be appropriate."
2004,2004-06-29,2004-06-30,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","Alternative B would raise the target for the federal funds rate by 25 basis Chart 5 Optimal Policy for the Benchmark Inflation Objective 1 2003 2004 2005 2006 2007 2008 2009 2010 -1 0 1 2 3 4 Percent Real Federal Funds Rate 2003 2004 2005 2006 2007 2008 2009 2010 1 2 3 4 5 Percent Nominal Federal Funds Rate Greenbook Baseline Optimal Policy 2003 2004 2005 2006 2007 2008 2009 2010 1.00 1.25 1.50 1.75 2.00 Percent Civilian Unemployment Rate 2003 2004 2005 2006 2007 2008 2009 2010 4.0 4.5 5.0 5.5 6.0 6.5 Percent PCE Inflation (ex.","Alternative C would boost the funds rate by 50 basis points to 1½ percent."
2004,2004-08-10,2004-08-10,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","Alternative B would raise the target for the federal funds rate 25 basis points to 1½ percent.","Alternative C would boost the funds rate 50 basis points to 1¾ percent."
2004,2004-09-21,2004-09-21,Meeting,Bluebook,"Under Alternative A, the existing federal funds rate target would be maintained at this meeting.","Alternative B would raise the target 25 basis points, to 1¾ percent.","Under Alternative C, the funds rate would similarly be raised 25 basis points, but the language of the statement would be consistent with the possibility of more rapid firming than is currently built into financial prices."
2004,2004-11-10,2004-11-10,Meeting,Bluebook,"Under Alternative A, the federal funds rate target would be maintained at 1¾ percent at this meeting.","Alternative B would raise the target 25 basis points to 2 percent, but the language of the announcement would signal that the Committee might now be more inclined to pause in the process of removing policy accommodation.","Under Alternative C, the funds rate would also be raised to 2 percent, but the language of the announcement would be consistent with a firming of policy at least as rapid as currently embodied in market expectations."
2004,2004-12-14,2004-12-14,Meeting,Bluebook,"In Alternative A, the federal funds rate would remain at 2 percent.","Under Alternative B, the federal funds rate would rise 25 basis points, but the statement would imply that the Committee saw a distinct possibility of a pause in tightening at an upcoming meeting.","NO ALTERNATIVE C FOUND"
2005,2005-02-01,2005-02-02,Meeting,Bluebook,"Alternative A presents a stance of policy that is easier in multiple dimensions, in that the federal funds rate is held at its current level, the assessment of the current degree of accommodation is softened, and language that could be associated with a pause is offered.","(15) If the Committee believes that continued policy firming will likely prove sufficient to check inflationary pressures while allowing economic slack to be worked down in an acceptable manner, it might be inclined to raise the target funds rate another 25 basis points at this meeting, as in Alternative B.","NO ALTERNATIVE C FOUND"
2005,2005-03-22,2005-03-22,Meeting,Bluebook,"Under Alternative A, the funds rate also would be raised 25 basis points, but the 3 The Committee has accompanied its six prior tightenings with assessments that the risks to both of its goals were balanced, which indicates that those assessments have implicitly been conditioned on an appropriate path of policy.","Under Alternative B, the funds rate would be raised 25 basis points at this meeting.","Under Alternative C, the funds rate would be boosted 50 basis points, and the accompanying statement would give more emphasis to the perception of upside inflation risks."
2005,2005-05-03,2005-05-03,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","Under Alternative C, the federal funds rate would be boosted 50 basis points, and the language would be modified substantially."
2005,2005-06-29,2005-06-30,Meeting,Bluebook,"In this case, the FOMC may be attracted to Alternative As combination of a 25-basis-point hike in the funds rate at this meeting and statement wording that hints that the Committee could soon pause, at least for a time, in its process of policy firming.","NO ALTERNATIVE B FOUND","Under Alternative C, the Committee would raise the federal funds rate 50 basis points at this meeting, eliminate all forward-looking language, and make other significant changes to the announcement."
2005,2005-08-09,2005-08-09,Meeting,Bluebook,"Although the stance of monetary policy evidently remains accommodative, the gap between the actual real funds rate and current estimates of its equilibrium value has narrowed considerably Class I FOMC Restricted Controlled (FR) Page 10 of 35 Table 1: Alternative Language for the August FOMC Announcement June FOMC Alternative A Alternative B Alternative C Policy Decision 1.","Although the stance of monetary policy evidently remains accommodative, the gap between the actual real funds rate and current estimates of its equilibrium value has narrowed considerably Class I FOMC Restricted Controlled (FR) Page 10 of 35 Table 1: Alternative Language for the August FOMC Announcement June FOMC Alternative A Alternative B Alternative C Policy Decision 1.","The federal funds rate would be boosted 25 basis points at this meeting under Alternatives A and B, and 50 basis points under Alternative C."
