meeting_date,article_date,headline,content,link
2005-09-20 00:00:00,2005-09-21 00:00:00,Text of Statement by the Fed Policy Panel,"Following is the text of a statement released by the Federal Reserve yesterday after the Fed's monetary policy panel, the Federal Open Market Committee, decided to raise its benchmark interest rates a quarter-point:The Federal Open Market Committee decided today to raise its target for the federal funds rate by 25 basis points to 3 3/4 percent.Output appeared poised to continue growing at a good pace before the tragic toll of Hurricane Katrina. The widespread devastation in the gulf region, the associated dislocation of economic activity and the boost to energy prices imply that spending, production and employment will be set back in the near term. In addition to elevating premiums for some energy products, the disruption to the production and refining infrastructure may add to energy price volatility.While these unfortunate developments have increased uncertainty about near-term economic performance, it is the committee's view that they do not pose a more persistent threat. Rather, monetary policy accommodation, coupled with robust underlying growth in productivity, is providing ongoing support to economic activity. Higher energy and other costs have the potential to add to inflation pressures. However, core inflation has been relatively low in recent months and longer-term inflation expectations remain contained.The committee perceives that, with appropriate monetary policy action, the upside and downside risks to the attainment of both sustainable growth and price stability should be kept roughly equal. With underlying inflation expected to be contained, the committee believes that policy accommodation can be removed at a pace that is likely to be measured. Nonetheless, the committee will respond to changes in economic prospects as needed to fulfill its obligation to maintain price stability.Voting for the F.O.M.C. monetary policy action were: Alan Greenspan, chairman; Timothy F. Geithner, vice chairman; Susan S. Bies; Roger W. Ferguson Jr.; Richard W. Fisher; Donald L. Kohn; Michael H. Moskow; Anthony M. Santomero; and Gary H. Stern. Voting against was Mark W. Olson, who preferred no change in the federal funds rate target at this meeting.In a related action, the board of governors unanimously approved a 25-basis-point increase in the discount rate to 4 3/4 percent. In taking this action, the board approved the requests submitted by the boards of directors of the Federal Reserve Banks of Boston, New York, Philadelphia, Richmond, Chicago, Minneapolis and Kansas City.
We are continually improving the quality of our text archives. Please send feedback, error reports,
        and suggestions to archive_feedback@nytimes.com.
A version of this article appears in print on September 21, 2005, on Page C00002 of the National edition with the headline: Text of Statement by the Fed Policy Panel.  Order Reprints| Today's Paper|Subscribe
Continue reading the main story",http://www.nytimes.com/2005/09/21/business/text-of-statement-by-the-fed-policy-panel.html?searchResultPosition=1
2005-09-20 00:00:00,2005-09-21 00:00:00,"Unswayed by Storm, Fed Raises Key Rate","WASHINGTON, Sept. 20 - Saying that Hurricane Katrina was unlikely to pose a ""persistent threat"" to the economy, the Federal Reserve raised interest rates on Tuesday for the 11th time in a row and signaled that more increases were on the way.In an unusually long statement, the central bank acknowledged that the hurricane's devastation was likely to cause higher energy prices, higher joblessness and greater uncertainty in the months ahead.But it said the hurricane had not shaken its confidence about longer-term growth, and it left little doubt that its top priority was still to head off inflationary pressures.The decision lifted the federal funds rate on overnight loans between banks by a quarter-point, to 3.75 percent, the 11th rate increase since the central bank began raising rates in June 2004.
Advertisement
Continue reading the main story
""The widespread devastation in the gulf region, the associated dislocation of economic activity and the boost to energy prices imply that spending, production and employment will be set back in the near term,"" the central bank's Federal Open Market Committee said in a statement. Continue reading the main story",http://www.nytimes.com/2005/09/21/business/unswayed-by-storm-fed-raises-key-rate.html?searchResultPosition=2
2000-12-19 00:00:00,2000-12-20 00:00:00,Text of Statement by Fed,"Following is the text of a statement released by the Federal Reserve yesterday after the Federal Open Market Committee, the Fed's monetary policy panel, said that it had left interest rates unchanged but that it now had a stance to reduce borrowing costs in the future:The Federal Open Market Committee at its meeting today decided to maintain the existing stance of monetary policy, keeping its target for the federal funds rate at 6.5 percent.The drag on demand and profits from rising energy costs, as well as eroding consumer confidence, reports of substantial shortfalls in sales and earnings and stress in some segments of the financial markets suggest that economic growth may be slowing further. While some inflation risks persist, they are diminished by the more moderate pace of economic activity and by the absence of any indication that longer-term inflation expectations have increased. The committee will continue to monitor closely the evolving economic situation.Against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the committee consequently believes that the risks are weighted mainly toward conditions that may generate economic weakness in the foreseeable future.
We are continually improving the quality of our text archives. Please send feedback, error reports,
        and suggestions to archive_feedback@nytimes.com.
A version of this article appears in print on December 20, 2000, on Page C00003 of the National edition with the headline: Text of Statement by Fed.  Order Reprints| Today's Paper|Subscribe
Continue reading the main story",http://www.nytimes.com/2000/12/20/business/text-of-statement-by-fed.html?searchResultPosition=1
2000-12-19 00:00:00,2000-12-20 00:00:00,"FED, SHIFTING GOAL, STRESSES FIGHTING RISK OF RECESSION","The Federal Reserve said today that it was shifting its sights from fighting inflation to steering the economy away from a possible recession, emphasizing in blunt language a number of problems that could derail the decade-long expansion.The Fed left interest rates unchanged but made clear it was ready to cut rates if the slowdown that has become increasingly evident in recent weeks appears to be developing into a full-fledged downturn.In holding rates steady, the Federal Reserve disappointed Wall Street. The Dow Jones industrial average fell 61.05 points, to 10,584.37, after being up as much as 139 points before the announcement. The Nasdaq composite index fell 112.81 points, to 2,511.71, its lowest level since August 1999. [Page C1.]The Fed did not use the word recession in describing its decision, and it indicated that it still saw some risk of inflation, particularly from higher oil and natural gas prices.
Advertisement
Continue reading the main story
The policy-setting Federal Open Market Committee listed a series of weaknesses and potential problems that could turn the slowdown, which it helped bring about through a series of rate increases, into the first recession since early in the 1990's. Continue reading the main story",http://www.nytimes.com/2000/12/20/business/fed-shifting-goal-stresses-fighting-risk-of-recession.html?searchResultPosition=2
2008-10-29 00:00:00,2008-10-30 00:00:00,Text of the Fed’s Statement on Rates,"Following is the full text of Wednesday’s statement by the Federal Reserve announcing it was lowering interest rates by a half-point, to 1 percent.The Federal Open Market Committee decided today to lower its target for the federal funds rate 50 basis points to 1 percent.The pace of economic activity appears to have slowed markedly, owing importantly to a decline in consumer expenditures. Business equipment spending and industrial production have weakened in recent months, and slowing economic activity in many foreign economies is damping the prospects for United States exports. Moreover, the intensification of financial market turmoil is likely to exert additional restraint on spending, partly by further reducing the ability of households and businesses to obtain credit.In light of the declines in the prices of energy and other commodities and the weaker prospects for economic activity, the committee expects inflation to moderate in coming quarters to levels consistent with price stability.
Advertisement
Continue reading the main story
Recent policy actions, including today’s rate reduction, coordinated interest rate cuts by central banks, extraordinary liquidity measures and official steps to strengthen financial systems should help over time to improve credit conditions and promote a return to moderate economic growth. Nevertheless, downside risks to growth remain. The committee will monitor economic and financial developments carefully and will act as needed to promote sustainable economic growth and price stability.Voting for the F.O.M.C. monetary policy action were Ben S. Bernanke, chairman; Timothy F. Geithner, vice chairman; Elizabeth A. Duke; Richard W. Fisher; Donald L. Kohn; Randall S. Kroszner; Sandra Pianalto; Charles I. Plosser; Gary H. Stern; and Kevin M. Warsh. Continue reading the main story",http://www.nytimes.com/2008/10/30/business/economy/30text.html?searchResultPosition=1
2008-10-29 00:00:00,2008-10-30 00:00:00,Late-Day Selling Surge Drives Shares Down,"For a few moments, Wall Street seemed on track for its most encouraging two-day performance in a month.
But then the sellers rushed in, The New York Times’s Sharon Otterman reports. Within 13 minutes, the momentary upswing that had followed the Federal Reserve’s Wednesday afternoon announcement of a half-point cut in interest rates was gone, and the market’s volatility was back.
The late-day decline echoed other final-hour moves in the market in recent weeks, indicating to investors that the combination of forced selling, profit taking and fear that has kept the market on edge since the start of the financial crisis had not yet resolved into a more reassuring stability.
The Dow Jones industrial average closed down 0.82 percent, or 74.16 points, to 8,990.96. The broader Standard & Poor’s 500-stock index declined 1.1 percent, or 10.42 points, to 930.09 and the Nasdaq finished slightly higher at 1,657.21. All three markets rose 10 percent or more on Tuesday.
“We’ve seen this before. Any time you have a market like this, you are setting yourself up for people to sell and take advantage of these profits,” Ryan Larson, head equity trader at Voyageur Asset Management, told The Times. “The short-sellers came in, and the profit takers came in, and they came in hard.”
Meeting in Washington, the Federal Open Markets Committee decided unanimously on Wednesday afternoon to cut the benchmark federal funds target rate to 1 percent. It was the latest of a series of moves by the Fed to try to encourage the flow of credit to ease the downturn in the broader economy.
Stocks initially lost ground after the Fed announcement, as some investors had predicted even a larger rate cut. The major indexes then reversed course, with the Dow soaring more than 200 points before the final losses.
Some uncertainty may have been because of varying readings of the statement issued by the Fed along with the rate cut, analysts said. The statement said the central bank would “act as needed to promote sustainable economic growth and price stability,” but did not explicitly outline any additional moves to shore up the economy.
“I think some investors were disappointed that the statement didn’t indicate that the Fed was poised to do more,” said Jane Caron, chief economic strategist at Dwight Asset Management.
After Tuesday’s rally had sent the Dow soaring 889 points, helped by expectations of the interest rate cut, stocks opened lower Wednesday. They then staged a midmorning rally, a hopeful indication for investors that most of the gains would hold.
“There was a very tepid response in terms of a sell-off in the morning, so that’s a healthy sign,” said Michael Holland, the chairman of Holland & Company.
New economic data released may have also brought the markets some short-lived optimism. In one economic report released Wednesday, the Commerce Department reported that orders for durable goods rose 0.8 percent, surprising economists who had expected a decline. Orders fell 5.5 percent in August in the biggest setback in nearly two years.
Lending between banks also continued to ease. The government’s plan to assist businesses by buying commercial paper – the short-term i.o.u.’s that companies issue to borrow money for payroll and other immediate needs – began to have some impact, with the volume of commercial paper issued rising by nearly 50 percent since the program began on Monday. The closely watched three-month Libor rate was down, indicating an increase in trust between banks.
“Right now, it looks as if some of the remedies are taking hold,” Mr. Holland said. “Confidence is returning to the credit markets.”
The benchmark 10-year Treasury note fell 6/32, to 101 5/32. The yield, which moves in the opposite direction from the price, was 3.85 percent, up from 3.83 percent late Tuesday.
The dollar was weaker against major currencies, falling to 97.47 yen, down from 97.63 yen late Tuesday.
Crude oil for December delivery settled at $67.50 a barrel in New York trading.
Overseas, stocks were mostly higher in Europe and Asia as investors focused on the prospect of additional interest rate cuts. The European Central Bank and the Bank of England are expected to cut rates next week.
The markets in Asia were higher on Thursday morning. The Nikkei 225 rose 3.38 percent in early trading in Tokyo as investors speculated that the Bank of Japan might cut rates as well. In Australia, the S.& P./ASX 200 index was up 3.14 percent. In a bid to spur growth and shore up exports, China cut key interest rates for the third time in six weeks on Wednesday.
Despite the recent rallies, major stock market indexes globally remain 30 percent to 65 percent down so far this year.
“I think that uncertainty and volatile trading will continue to be the rule until we rehabilitate the years of excess in the credit markets,” Douglas M. Peta, a market strategist at J.& W. Seligman, told The Times. “It’s hard to know how long that is going to take, but we know it’s going to take a while.”
Go to Article from The New York Times »",https://dealbook.nytimes.com/2008/10/30/late-day-selling-surge-drives-shares-down/?searchResultPosition=2
1991-12-17 00:00:00,1991-12-18 00:00:00,CREDIT MARKETS; Prices of Treasury Securities Rise,"View page in TimesMachine
 December 18, 1991, Page 00014Buy Reprints The New York Times Archives
Prices of Treasury securities moved higher yesterday despite a signal from the Federal Reserve Board that it had not yet decided to reduce short-term interest rates.Credit market participants said they were surprised when the Fed chose to drain reserves from the banking system when the overnight Federal funds rate was trading at 4 3/8 percent, just under the 4 1/2 percent level that is widely seen as the Fed's target.Prices of short-term notes and bills fell in the wake of the Fed's move, but recovered later on.""They clearly are telling us that they haven't eased yet,"" one trader said. ""But that doesn't mean they won't do it tomorrow. That is how the market is interpreting what happened.""The Fed's Open Market Committee met yesterday to consider whether it should make any adjustments in monetary policy.  What the Economy Needs
Advertisement
Continue reading the main story
""There is no question but that the economy needs the Fed to do more,"" said Joseph Liro, a senior vice president and money market economist at S. G. Warburg & Company. ""But what the Fed did yesterday may have thrown off the timing of the next easing move."" Continue reading the main story",http://www.nytimes.com/1991/12/18/business/credit-markets-prices-of-treasury-securities-rise.html?searchResultPosition=1
1991-05-14 00:00:00,1991-05-15 00:00:00,Retail Sales Data Viewed as Sign That Economic Decline Is Halting,"View page in TimesMachine
 May 15, 1991, Page 00001Buy Reprints The New York Times Archives
Evidence mounted today that the economy has halted its slide and that the improvement already under way in housing may have begun to spread.The Government revised its retail sales figures for March to show a rise of four-tenths of 1 percent instead of an eight-tenths drop and it said sales essentially held this gain in April.""It certainly is going in the direction of an upturn,"" said Rosanne M. Cahn, an economist at the First Boston Corporation, citing recent increases in industrial production, consumer sentiment and corporate purchasing as well as housing. ""Perhaps the economy bottomed in April, but, if not, it will probably be May or June.""The relative strength in retail sales disclosed today by the Commerce Department appeared to touch off declines in both the bond and stock markets, reflecting diminished chances that the Federal Reserve will need to cut interest rates again to arrest the economic decline and spur a recovery. Stocks, which have been anticipating a recovery since early in the year, are now taking their cue from interest rates. The Dow Jones industrial average fell 37.57 points to end at 2,886.85.
Advertisement
Continue reading the main story
Some analysts, however, contended that today's bond market selloff was more the result of excess supplies of bonds than fears of an economic rebound that might heat up inflation. Continue reading the main story",http://www.nytimes.com/1991/05/15/business/retail-sales-data-viewed-as-sign-that-economic-decline-is-halting.html?searchResultPosition=1
1989-12-19 00:00:00,1989-12-20 00:00:00,Consumer Prices Up By 0.4%,"View page in TimesMachine
 December 20, 1989, Page 00001Buy Reprints The New York Times Archives
The Consumer Price Index rose by four-tenths of 1 percent in November, as food and shelter grew more costly while energy prices edged down, the Labor Department said today.The increase, which was a bit more than expected, was believed to have been of some concern to those participating in an important Federal Reserve strategy meeting today.With the economy generally seen as sluggish, the Fed has allowed interest rates to decline slightly, but an inflation signal viewed as too strong could give the Fed pause in easing further. The dominant view among economists, however, was that the rise in inflation last month was not high enough to prevent the Fed from easing credit some more in coming days or weeks. Pressure on Credit MarketsStill, the Fed, whose Open Market Committee completed two days of meetings today, did not enter the credit markets, disappointing those who had hoped for an immediate move toward lower interest rates. As a result, traders said, the markets for Government securities, particularly short-term instruments, were under pressure.  [ Page D16. ]  Major parts of the economy, including automotive and other manufacturing sectors, are in the doldrums, economists noted. The housing market is also in a downturn, with the Government reporting today that housing starts dropped by 4.7 percent last month.  [ Page D8. ]  And last Friday's Government report on prices received by producers showed small declines at both the finished goods and intermediate goods levels, indicating that down the road consumer prices should follow suit. Hints by Administration
Advertisement
Continue reading the main story
''Inflation remains under control,'' Marlin Fitzwater, the White House spokesman, said today, with recent results holding ''some promise'' of lower interest rates. The Bush Administration has throughout the year been dropping hints that it would like to see the Fed become somewhat more accommodative in supplying the banking system with credit. Continue reading the main story",http://www.nytimes.com/1989/12/20/business/consumer-prices-up-by-0.4.html?searchResultPosition=1
1989-12-19 00:00:00,1989-12-20 00:00:00,CREDIT MARKETS; Treasury Issues Little Changed,"View page in TimesMachine
 December 20, 1989, Page 00016Buy Reprints The New York Times Archives
Prices of Treasury securities were narrowly mixed in light trading yesterday. Dealers sold some securities when it became apparent that the Federal Reserve Board was not prepared to ease credit conditions immediately.The Fed, whose Open Market Committee completed two days of meetings yesterday, refrained from conducting open-market operations.As a consequence of the Fed's inaction, ''the front end of the market is under a great deal of pressure,'' one trader said, referring to short-term securities. ''We are torn between people's perceptions that the economy is slipping into recession and a Fed which seems to disagree with that analysis.''Economists at MMS International, an economic information and consulting firm, said in its daily commentary that ''the lack of Fed intervention severely reduces the chances of a pre-1990 easing, according to our forecasts.'' Adverse Impact on 2-Year Notes
Advertisement
Continue reading the main story
The lack of a signal from the Fed that it wanted interest rates to decline had an adverse impact on the Treasury's auction of $10 billion worth of two-year notes. Continue reading the main story",http://www.nytimes.com/1989/12/20/business/credit-markets-treasury-issues-little-changed.html?searchResultPosition=2
1998-11-17 00:00:00,1998-11-18 00:00:00,THE MARKETS; Federal Reserve Cuts Key Rates In Its 3d Attack on Global Slump,"The Federal Reserve cut interest rates again by a quarter of a percentage point today to help keep a gradual economic slowdown from turning into a recession, but the central bank signaled it might hold off on further reductions in coming months.The cut was the third in seven weeks, and like the previous two it was driven by the concern that the global financial crisis was making it hard for companies to raise money, threatening the long expansion in the United States.In reducing rates but suggesting that investors should not count on further cuts, the Federal Reserve was walking a line between calming Wall Street's fears of global turmoil and giving too much stimulation to an economy that has shown surprising resilience in the face of shocks from abroad.With the outlook for further rate cuts now uncertain, the markets reacted with ambivalence. Down 75 points just before the Fed's announcement at 2:20 this afternoon, the Dow Jones industrial average pushed 75 points into positive territory after the announcement, then fell back again and closed at 8,986.28, off 24.97 points for the day. [Page C12.]
Advertisement
Continue reading the main story
Still, the rate cuts over the last several months have helped fuel a remarkable rebound in the stock market while providing considerable reassurance to other countries. After plunging in late summer, the Dow is back within striking distance of its high of 9,337.97, amid a general sense that the worst of the global crisis may have passed. Continue reading the main story",http://www.nytimes.com/1998/11/18/business/the-markets-federal-reserve-cuts-key-rates-in-its-3d-attack-on-global-slump.html?searchResultPosition=1
2009-01-28 00:00:00,2009-01-29 00:00:00,Text of the Federal Reserve’s Statement on Rates,"Following is the full text of the statement by the Federal Reserve on Wednesday announcing it was holding its base federal funds target rate at a record low between zero and 0.25 percent:The Federal Open Market Committee decided today to keep its target range for the federal funds rate at 0 to  1/4 percent. The committee continues to anticipate that economic conditions are likely to warrant exceptionally low levels of the federal funds rate for some time.Information received since the committee met in December suggests that the economy has weakened further. Industrial production, housing starts and employment have continued to decline steeply, as consumers and businesses have cut back spending. Furthermore, global demand appears to be slowing significantly. Conditions in some financial markets have improved, in part reflecting government efforts to provide liquidity and strengthen financial institutions; nevertheless, credit conditions for households and firms remain extremely tight. The committee anticipates that a gradual recovery in economic activity will begin later this year, but the downside risks to that outlook are significant.In light of the declines in the prices of energy and other commodities in recent months and the prospects for considerable economic slack, the committee expects that inflation pressures will remain subdued in coming quarters. Moreover, the committee sees some risk that inflation could persist for a time below rates that best foster economic growth and price stability in the longer term.The Federal Reserve will employ all available tools to promote the resumption of sustainable economic growth and to preserve price stability. The focus of the committee’s policy is to support the functioning of financial markets and stimulate the economy through open market operations and other measures that are likely to keep the size of the Federal Reserve’s balance sheet at a high level. The Federal Reserve continues to purchase large quantities of agency debt and mortgage-backed securities to provide support to the mortgage and housing markets, and it stands ready to expand the quantity of such purchases and the duration of the purchase program as conditions warrant.The committee also is prepared to purchase longer-term Treasury securities if evolving circumstances indicate that such transactions would be particularly effective in improving conditions in private credit markets. The Federal Reserve will be implementing the Term Asset-Backed Securities Loan Facility to facilitate the extension of credit to households and small businesses. The committee will continue to monitor carefully the size and composition of the Federal Reserve’s balance sheet in light of evolving financial market developments and to assess whether expansions of or modifications to lending facilities would serve to further support credit markets and economic activity and help to preserve price stability.
A version of this article appears in print on , on Page B4 of the New York edition with the headline: Text of the Federal Reserve’s Statement on Rates.  Order Reprints| Today's Paper|Subscribe
Continue reading the main story",http://www.nytimes.com/2009/01/29/business/economy/29text.html?searchResultPosition=1
